EXP,,NUM,,GEOMETRY,
X,Y,X,Y,X,Y
1.5424164524421684,35.45527827886377,0.12518162512574804,99.85111147002189,0.32074567323813596,-29.508081942198245
3.3419023136246793,4.6375714559566035,0.3712138146864916,90.19367366704769,1.7927331321485909,-27.543093909439662
5.912596401028281,-2.067319744208575,0.420420252598646,93.61769250830974,3.6516430088297795,-26.722393864861672
9.511568123393317,-2.804071822145346,0.2892030848329128,97.19680013606789,5.455879065608592,-25.903302969078922
11.825192802056563,-5.781112525620927,0.2892030848329128,95.64520364702753,7.260115122387397,-25.34373262590013
13.881748071979445,-7.515962388238705,0.4987860611254007,86.55710302960017,8.98234044931263,-24.955938054372027
18.766066838046285,-6.509557771802989,0.6992567341008211,83.47615934659237,11.360651615066516,-24.71357432321915
21.59383033419023,-8.988188569996126,0.7265936440520164,79.91732286516228,13.164887671845321,-24.495912009661424
24.678663239074552,-9.229086690882625,0.8515623752574797,69.03078963197294,14.969123728624126,-24.106265837830463
29.048843187660665,-5.986866358314458,0.781267463954407,59.76939243176461,16.77335978540293,-23.863887281167592
37.01799485861183,-3.978530034849385,0.5680395663350879,66.6228482734135,18.57759584218175,-23.59267310754872
44.73007712082263,-2.965096560775038,1.012388611723594,49.558914510948256,20.509404145399458,-23.524593130155395
51.670951156812336,-5.930635497205671,1.06830501844194,39.86239836481361,22.18606795573936,-23.41789887649989
59.6401028277635,-5.910826898405986,1.1730965065881875,35.95891323273142,23.49823963339668,-23.318037947496634
67.35218508997428,-3.9031295619989663,1.150315748295526,29.574532772176354,26.4870751213939,-23.31589524948147
77.12082262210797,-2.138886294710659,0.8304739018665543,77.13558883630958,28.91094780373311,-23.083991327455493
80.2056555269923,-1.3855205532644987,0.6992567341008211,75.5838424037083,30.715183860511914,-23.065088802201572
82.77634961439588,-0.13630085476808063,0.6992567341008211,73.83928757787075,32.51941991729072,-22.966888330318667
84.83290488431876,1.3602068351953989,0.6992567341008211,72.12116540090952,34.323655974069524,-23.012865943215715
87.9177377892031,2.8592704733911063,0.6992567341008211,65.05043182649213,35.88185984128759,-22.89274919787357
96.40102827763496,10.83446794496848,0.781267463954407,63.22678290478814,37.93212808762715,-22.830882807927907
98.45758354755785,15.065201256346853,0.6172460042472423,61.680065243997944,39.736364144405954,-22.725473431805995
,,0.781267463954407,57.54211135582313,41.54060020118476,-22.800286661659044
,,0.8086043739056024,56.21852770158293,43.34483625796358,-22.853473178795085
,,1.1093103833687366,47.87919753084699,45.050659438918075,-22.883835823281387
,,0.9452889236615718,54.0066015899546,46.95330837152119,-22.902174979155205
,,0.9452889236615718,52.2444249981995,48.74114228232928,-22.876248497899596
,,1.4298977818872771,19.896701641845624,50.5617804850788,-23.04459253462231
,,1.1093103833687366,46.05827123022033,52.36601654185762,-23.19870371110433
,,1.0741629277171967,43.01737733329334,54.170252598636424,-23.20142789856739
,,1.437353302783066,32.020706815053416,55.97448865541523,-23.326703458093448
,,1.437353302783066,27.171196834543352,57.778724712194034,-23.495232443053467
,,1.4959323955356183,24.42731881447679,59.58296076897285,-23.433797382789436
,,1.5193640326366449,33.76943038898496,61.33799038783951,-23.73148806408507
,,1.6013747624902237,22.271431978545408,63.191432882530464,-23.842223504675573
,,1.7653962221973885,17.80283397362298,64.99566893930927,-24.0179613938746
,,2.175449871465304,12.008180286909692,66.79990499608809,-24.128819144922645
,,1.902080771953358,15.139140327429814,68.6041410528669,-24.326183746838666
,,2.093439141611718,13.986019660392259,70.4083771096457,-24.3865791682137
,,2.749524980440377,9.480978235396321,72.21261316642452,-24.6848684294757
,,2.667514250586798,4.903866829380405,74.01684922320331,-24.824561797479745
,,3.1361469926072587,-0.4968577162663621,75.82108527998213,-25.06517982482974
,,2.5034927908796334,7.18591835832612,77.62532133676095,-25.24812661826776
,,3.2064419039103313,2.300430705887834,79.42955739353974,-25.312847382186206
,,3.979685928244109,-1.4426546347344953,81.23379345031856,-25.73657157720676
,,4.471750307365603,-3.2853290613569897,83.03802950709735,-26.04206974270774
,,5.373868335755006,-5.77744766859837,84.84226556387617,-26.36198571668676
,,6.357997093997994,-7.823531747363191,86.64650162065499,-26.645857169470716
,,7.752179501508891,-9.523290059267268,88.49760095163583,-27.005820552345554
,,9.515410193360907,-10.419299407323479,90.2549737342126,-27.278480213189724
,,11.360651615066516,-10.781165397315362,92.05920979099142,-27.764200984665663
,,13.164887671845321,-11.442302838606935,93.86344584777021,-28.19945942646858
,,14.969123728624126,-11.678114929797601,95.66768190454903,-28.56262882588159
,,16.707751201520068,-11.622610073534815,97.47191796132782,-29.012305076162548
,,18.57759584218175,-11.308700284295824,99.27615401810664,-29.530465916713965
,,20.381831898960556,-10.633787473293054,100.26028277634961,-29.74068238261391
,,22.18606795573936,-10.182350693699249,,
,,23.990304012518166,-9.608362542042443,,
,,25.794540069296986,-8.455259083186135,,
,,27.59877612607579,-7.323542040238863,,
,,29.403012182854596,-6.790644642744354,,
,,31.2072482396334,-5.97876265120064,,
,,33.011484296412206,-5.789729985906348,,
,,34.815720353191026,-5.6093480056988625,,
,,36.61995640996983,-5.225674925951608,,
,,38.3749860288365,-4.995557101360134,,
,,40.22842852352744,-5.192195217987177,,
,,41.892074757700115,-5.258089315125858,,
,,43.836900637085066,-5.090539872791055,,
,,45.64113669386387,-5.298889471642681,,
,,47.445372750642676,-5.671670743374307,,
,,49.249608807421495,-5.791488132547968,,
,,50.98823628031744,-5.627060166045439,,
,,52.858080920979106,-6.064077901702106,,
,,54.66231697775791,-6.511591480711374,,
,,56.46655303453673,-6.42780881730647,,
,,58.270789091315535,-6.423324100530536,,
,,60.07502514809434,-6.3827948625596065,,
,,62.207304124287475,-6.021855466942924,,
,,64.0115401810663,-5.738626452925743,,
,,65.8157762378451,-5.4890389920238505,,
,,67.6200122946239,-5.142131323895512,,
,,69.42424835140271,-4.795223655767174,,
,,71.22848440818153,-4.314951259217352,,
,,73.36076338437465,-3.7401477045103917,,
,,74.9804752989829,-3.1296725828444636,,
,,76.96923549793229,-2.654648571268126,,
,,78.77347155471108,-1.9292734305924029,,
,,80.5777076114899,-1.0991975378740477,,
,,82.38194366826869,-0.8990425631824479,,
,,84.18617972504751,-0.3466811242426502,,
,,85.97779874646423,0.574519516807598,,
,,87.79465183860512,1.5438123156877452,,
,,89.75197459111061,2.6938497531789096,,
,,91.40312395216276,4.515641391467838,,
,,93.04333854923439,6.321944466468253,,
,,94.43752095674529,8.010491295297285,,
,,95.12094370552512,10.011316460119716,,
,,96.75725302974661,12.212440368840333,,
,,96.40577847323127,10.215901732552496,,
,,98.12800380015648,14.131098968510969,,
,,97.635939421035,12.756493786117986,,
,,99.19414328825306,14.504921776443851,,
